lead_id,lead_need,lead_owner,lead_budget,lead_source,lead_industry,lead_location,lead_authority,lead_companysize,lead_last_contacted,lead_conversion_history,lead_score,Converted,lead_interactions,lead_behavior_score,lead_engagemen_tscore,lead_conversion_outcome,lead_conversion_attempts
21,Standard,AE 6,Medium,Inbound,Retail,AMER,Decision Maker,Small Business,2023-08-15,Failed,17,0,9,57,52,0,2
21,Urgent,AE 6,Medium,Outbound,Finance,EMEA,Influencer,Small Business,2022-06-01,Failed,75,1,9,56,66,0,2
21,Standard,AE 6,Medium,Inbound,Retail,EMEA,Decision Maker,Small Business,2022-02-15,Failed,10,0,10,58,68,0,2
21,Standard,AE 3,Medium,Inbound,Healthcare,EMEA,Decision Maker,Mid-Market,2023-08-01,Successful,80,1,11,70,55,1,2
21,Standard,AE 6,Medium,Inbound,Finance,EMEA,Influencer,Small Business,2022-07-15,"Successful, Failed",60,1,11,50,65,1,1
21,Standard,AE 2,Medium,Inbound,Healthcare,EMEA,Influencer,Small Business,2022-04-15,Successful,11,0,10,50,50,1,2
21,Urgent,AE 5,High,Inbound,Technology,APAC,Decision Maker,Enterprise,2022-12-15,Successful,70,1,13,74,61,0,2
21,Standard,AE 6,Low,Inbound,Finance,EMEA,Influencer,Enterprise,2022-06-15,Successful,13,0,11,72,55,1,2
21,Urgent,AE 3,Low,Inbound,Healthcare,EMEA,Recommender,Enterprise,2023-06-01,Failed,59,1,14,54,68,0,2
21,Standard,AE 5,High,Partner Referral,Healthcare,AMER,Decision Maker,Enterprise,2023-07-15,Failed,75,1,12,63,70,0,2
21,Standard,AE 6,High,Inbound,Retail,EMEA,Decision Maker,Small Business,2022-08-15,Failed,23,0,9,50,58,0,2
21,Urgent,AE 6,High,Inbound,Healthcare,AMER,Decision Maker,Enterprise,2022-05-01,Successful,60,1,12,72,68,0,2
21,Urgent,AE 6,High,Inbound,Technology,APAC,Decision Maker,Small Business,2023-03-15,Successful,70,1,14,76,73,1,2
21,Standard,AE 7,Medium,Inbound,Finance,Other,Influencer,Small Business,2022-02-15,Failed,26,0,9,50,50,1,1
21,Standard,AE 6,High,Inbound,Retail,APAC,Decision Maker,Enterprise,2023-03-01,Failed,70,1,12,74,75,0,3
21,Urgent,AE 1,Low,Partner Referral,Healthcare,AMER,Decision Maker,Mid-Market,2023-05-01,Failed,75,1,11,50,75,1,3
21,Standard,AE 6,Medium,Inbound,Finance,APAC,Influencer,Small Business,2022-03-15,Successful,60,1,9,55,58,1,2
21,Standard,AE 6,Medium,Inbound,Finance,EMEA,Influencer,Small Business,2022-06-15,Successful,65,1,14,50,55,0,1
21,Standard,AE 4,Medium,Employee Referral,Finance,APAC,Decision Maker,Small Business,2022-07-01,Failed,48,0,12,55,50,0,2
21,Standard,AE 5,Medium,Inbound,Finance,APAC,Influencer,Small Business,2023-03-15,Successful,60,1,11,69,79,0,1
21,Standard,AE 7,Medium,Inbound,Finance,EMEA,Influencer,Small Business,2022-05-15,Successful,75,1,10,64,62,0,1
21,Standard,AE 5,Medium,Inbound,Finance,EMEA,Influencer,Small Business,2022-07-15,Failed,60,1,11,55,68,0,1
21,Standard,AE 2,Medium,Outbound,Finance,APAC,Influencer,Small Business,2023-01-15,Successful,66,1,11,53,58,1,2
21,Standard,AE 6,Medium,Inbound,Retail,AMER,Influencer,Small Business,2022-03-15,Failed,44,0,10,53,52,1,1
21,Urgent,AE 11,High,Inbound,Technology,EMEA,Decision Maker,Small Business,2022-03-01,Successful,60,1,10,70,73,0,1
21,Urgent,AE 6,High,Inbound,Technology,Other,Influencer,Enterprise,2023-01-01,Failed,25,0,9,58,75,0,1
21,Urgent,AE 5,High,Inbound,Healthcare,EMEA,Decision Maker,Mid-Market,2022-07-01,Successful,75,1,10,73,78,1,2
21,Standard,AE 4,Medium,Inbound,Finance,Other,Influencer,Small Business,2022-07-15,Successful,61,1,12,58,58,1,1
21,Standard,AE 5,Medium,Inbound,Retail,AMER,Decision Maker,Small Business,2022-04-15,Successful,30,0,9,48,48,1,1
21,Urgent,AE 8,High,Employee Referral,Technology,EMEA,Decision Maker,Mid-Market,2022-05-01,Failed,54,1,15,76,76,0,2
21,Standard,AE 8,Medium,Inbound,Finance,EMEA,Influencer,Small Business,2022-09-01,Successful,65,1,10,58,69,0,1
21,Critical,AE 6,High,Inbound,Healthcare,EMEA,Recommender,Mid-Market,2022-10-01,Failed,30,0,14,51,68,0,2
21,Urgent,AE 8,Medium,Inbound,Technology,EMEA,Decision Maker,Enterprise,2022-10-01,Failed,39,0,13,58,73,0,2
21,Critical,AE 4,Medium,Inbound,Finance,AMER,Influencer,Small Business,2022-03-15,Failed,60,1,11,58,60,0,1
21,Critical,AE 3,Low,Inbound,Healthcare,EMEA,Recommender,Mid-Market,2022-12-15,Failed,59,1,15,70,75,1,2
21,Standard,AE 6,Medium,Inbound,Technology,AMER,Decision Maker,Small Business,2023-06-15,Failed,51,1,10,50,50,0,1
21,Standard,AE 8,Low,Outbound,Finance,EMEA,Influencer,Small Business,2023-04-01,Failed,75,1,11,70,78,0,1
21,Urgent,AE 8,Medium,Employee Referral,Finance,EMEA,Decision Maker,Enterprise,2023-03-01,Failed,62,1,9,50,68,0,2
21,Standard,AE 4,High,Inbound,Retail,APAC,Decision Maker,Small Business,2023-04-15,Successful,60,1,8,73,53,0,2
21,Standard,AE 8,Low,Inbound,Finance,EMEA,Decision Maker,Small Business,2022-10-01,Failed,71,1,15,56,61,1,2
21,Standard,AE 5,Medium,Inbound,Retail,Other,Influencer,Small Business,2022-10-15,Successful,25,0,13,54,52,0,2
21,Standard,AE 5,High,Outbound,Technology,AMER,Decision Maker,Enterprise,2022-06-01,Failed,65,1,11,58,66,1,1
21,Urgent,AE 5,High,Outbound,Healthcare,EMEA,Decision Maker,Enterprise,2023-03-01,Failed,75,1,14,58,75,0,2
21,Urgent,AE 8,Medium,Inbound,Finance,Other,Influencer,Small Business,2023-02-01,Successful,65,1,13,55,63,1,1
21,Critical,AE 5,Low,Inbound,Healthcare,EMEA,Recommender,Mid-Market,2023-06-01,Failed,75,1,13,77,77,1,2
21,Standard,AE 7,Medium,Inbound,Finance,EMEA,Decision Maker,Enterprise,2022-11-15,Successful,75,1,9,55,58,1,1
21,Standard,AE 6,Medium,Inbound,Retail,EMEA,Decision Maker,Small Business,2022-08-01,Failed,60,1,10,55,71,1,1
21,Critical,AE 3,Low,Partner Referral,Healthcare,AMER,Recommender,Mid-Market,2022-06-01,Failed,87,1,13,71,68,0,3
21,Standard,AE 6,High,Inbound,Healthcare,EMEA,Decision Maker,Small Business,2022-03-01,Failed,32,0,12,70,61,0,3
21,Standard,AE 6,Medium,Inbound,Healthcare,APAC,Decision Maker,Small Business,2022-05-15,Successful,43,0,13,64,68,0,2
21,Critical,AE 5,Medium,Inbound,Finance,AMER,Influencer,Small Business,2022-07-01,Successful,75,1,10,58,68,1,2
21,Standard,AE 5,High,Outbound,Finance,AMER,Influencer,Small Business,2023-02-01,Failed,75,1,14,66,62,0,2
21,Urgent,AE 7,High,Inbound,Technology,EMEA,Decision Maker,Enterprise,2022-12-15,Failed,31,0,15,68,75,1,2
21,Standard,AE 6,Medium,Inbound,Retail,EMEA,Decision Maker,Small Business,2023-02-15,Failed,60,1,9,55,50,0,3
21,Standard,AE 4,Medium,Inbound,Finance,Other,Influencer,Small Business,2023-02-01,Successful,50,0,12,64,50,0,1
21,Urgent,AE9,High,Inbound,Technology,EMEA,Decision Maker,Enterprise,2022-01-01,"Successful, Failed",74,1,11,65,78,1,2
21,Critical,AE 6,High,Inbound,Healthcare,EMEA,Recommender,Enterprise,2022-05-01,Failed,65,1,13,70,75,0,2
21,Standard,AE 4,Medium,Inbound,Retail,APAC,Influencer,Small Business,2023-03-15,Successful,47,0,8,47,57,0,1
21,Standard,AE 2,Low,Inbound,Finance,EMEA,Recommender,Small Business,2022-05-15,Successful,60,1,10,58,78,1,2
21,Standard,AE 8,Medium,Inbound,Finance,APAC,Influencer,Small Business,2023-06-15,Failed,79,1,10,55,55,1,1
21,Urgent,AE 5,Low,Inbound,Healthcare,APAC,Decision Maker,Enterprise,2023-02-01,Successful,36,0,11,68,74,1,2
21,Standard,AE 6,Medium,Inbound,Finance,EMEA,Influencer,Small Business,2022-03-01,Failed,71,1,10,58,57,0,1
21,Urgent,AE 5,High,Inbound,Technology,Other,Decision Maker,Enterprise,2022-12-15,Successful,36,0,14,58,50,0,1
21,Standard,AE 5,Medium,Inbound,Finance,APAC,Influencer,Small Business,2022-08-15,Failed,70,1,11,50,74,1,2
21,Standard,AE 4,Medium,Partner Referral,Retail,EMEA,Decision Maker,Small Business,2023-04-15,Successful,43,0,9,48,58,0,2
21,Standard,AE 8,High,Inbound,Technology,AMER,Decision Maker,Mid-Market,2022-09-15,Successful,40,0,12,56,60,1,2
21,Standard,AE 8,Medium,Inbound,Finance,AMER,Influencer,Small Business,2023-02-15,Failed,25,0,11,54,69,0,2
21,Urgent,AE 6,Medium,Inbound,Technology,EMEA,Decision Maker,Enterprise,2022-08-15,Successful,70,1,12,57,68,0,2
21,Urgent,AE 6,Low,Inbound,Technology,APAC,Decision Maker,Enterprise,2023-03-15,Failed,47,0,11,68,73,0,2
21,Standard,AE 4,High,Inbound,Technology,Other,Decision Maker,Small Business,2023-03-01,Failed,81,1,14,68,75,1,1
21,Standard,AE 6,High,Inbound,Healthcare,APAC,Influencer,Small Business,2022-05-15,Successful,48,0,12,58,68,1,2
21,Standard,AE 4,Medium,Inbound,Finance,AMER,Decision Maker,Small Business,2022-11-15,Successful,60,1,9,75,55,1,2
21,Standard,AE 6,Medium,Inbound,Finance,Other,Influencer,Small Business,2022-09-15,Failed,60,1,11,50,67,0,1
21,Critical,AE 5,Low,Partner Referral,Finance,Other,Influencer,Small Business,2022-09-15,Successful,65,1,11,70,48,1,1
21,Standard,AE 6,Medium,Inbound,Retail,EMEA,Decision Maker,Small Business,2023-08-15,Successful,70,1,10,57,61,0,1
21,Standard,AE 4,Medium,Inbound,Finance,APAC,Decision Maker,Small Business,2023-04-15,Successful,52,1,11,58,60,0,2
21,Standard,AE 6,Medium,Inbound,Retail,EMEA,Influencer,Small Business,2022-08-01,Successful,30,0,10,73,66,1,1
21,Standard,AE 7,Medium,Inbound,Retail,EMEA,Decision Maker,Small Business,2023-06-15,"Successful, Failed",68,1,8,48,52,1,3
21,Critical,AE9,High,Inbound,Technology,AMER,Influencer,Mid-Market,2023-06-15,Failed,60,1,15,76,75,0,2
21,Standard,AE 6,Medium,Inbound,Finance,EMEA,Influencer,Small Business,2023-02-01,Successful,65,1,9,59,50,1,2
21,Standard,AE 4,Medium,Outbound,Finance,EMEA,Recommender,Small Business,2022-03-01,Successful,46,0,10,58,55,0,2
21,Urgent,AE 3,High,Inbound,Technology,APAC,Decision Maker,Enterprise,2023-04-15,Successful,75,1,10,51,74,1,1
21,Standard,AE 6,Medium,Inbound,Finance,AMER,Decision Maker,Small Business,2022-10-15,Successful,60,1,8,50,55,1,2
21,Standard,AE 8,Medium,Inbound,Finance,AMER,Influencer,Small Business,2022-12-15,Successful,60,1,11,55,58,0,2
21,Standard,AE 4,Medium,Inbound,Retail,APAC,Decision Maker,Small Business,2022-09-15,Successful,25,0,10,50,49,1,2
21,Urgent,AE 8,Medium,Inbound,Retail,EMEA,Decision Maker,Mid-Market,2022-04-01,Failed,46,0,10,60,68,0,2
21,Standard,AE 6,Medium,Outbound,Technology,APAC,Decision Maker,Small Business,2023-04-01,Failed,61,1,10,58,52,0,3
21,Critical,AE 5,Low,Inbound,Healthcare,EMEA,Recommender,Mid-Market,2023-08-01,Failed,80,1,16,70,74,0,3
21,Urgent,AE 5,Low,Inbound,Technology,APAC,Decision Maker,Mid-Market,2022-06-01,Failed,75,1,13,57,68,0,2
21,Critical,AE 4,Low,Outbound,Healthcare,AMER,Recommender,Enterprise,2023-07-01,Failed,75,1,12,66,69,0,2
21,Critical,AE 4,Low,Inbound,Healthcare,APAC,Recommender,Enterprise,2022-10-01,Failed,70,1,15,76,75,1,2
21,Critical,AE9,High,Inbound,Technology,EMEA,Decision Maker,Small Business,2023-04-01,Successful,46,0,13,72,58,0,2
21,Urgent,AE 5,High,Inbound,Technology,EMEA,Influencer,Small Business,2023-04-01,Failed,60,1,13,70,60,0,2
21,Standard,AE 7,Medium,Inbound,Retail,APAC,Influencer,Small Business,2022-02-01,Successful,47,0,10,58,50,0,2
21,Urgent,AE 6,High,Inbound,Technology,EMEA,Decision Maker,Enterprise,2022-11-01,Failed,70,1,14,76,70,0,2
21,Urgent,AE 5,High,Inbound,Finance,APAC,Decision Maker,Enterprise,2023-08-15,Failed,60,1,12,76,60,0,2
21,Standard,AE 1,Medium,Inbound,Finance,EMEA,Influencer,Small Business,2022-09-15,Failed,27,0,11,55,58,0,1
21,Standard,AE 6,Medium,Inbound,Finance,EMEA,Influencer,Small Business,2022-07-15,Failed,60,1,13,66,68,0,2
21,Critical,AE 3,Medium,Inbound,Retail,EMEA,Decision Maker,Mid-Market,2022-10-15,Failed,25,0,11,50,68,0,2
21,Standard,AE 11,Medium,Inbound,Finance,EMEA,Influencer,Small Business,2022-03-01,Successful,17,0,11,55,60,1,1
21,Standard,AE 5,Medium,Inbound,Healthcare,APAC,Recommender,Small Business,2023-08-01,Successful,53,1,9,50,52,1,2
21,Critical,AE 5,Medium,Inbound,Finance,EMEA,Recommender,Enterprise,2023-05-15,Failed,75,1,12,55,60,0,2
21,Urgent,AE 2,High,Inbound,Technology,APAC,Decision Maker,Enterprise,2023-07-01,Failed,26,0,13,58,57,0,2
21,Urgent,AE 10,Low,Inbound,Healthcare,AMER,Decision Maker,Mid-Market,2022-03-15,Failed,59,1,11,52,50,1,3
21,Standard,AE 5,Low,Outbound,Healthcare,AMER,Recommender,Mid-Market,2022-12-01,Successful,75,1,11,55,66,0,2
21,Standard,AE 4,High,Inbound,Finance,EMEA,Decision Maker,Small Business,2022-12-01,Successful,75,1,11,55,69,1,2
21,Standard,AE 6,High,Inbound,Healthcare,EMEA,Decision Maker,Enterprise,2022-03-01,Failed,48,0,13,69,58,0,2
21,Urgent,AE 6,Low,Inbound,Healthcare,AMER,Decision Maker,Enterprise,2022-01-15,Failed,30,0,11,55,58,1,2
21,Standard,AE 6,Medium,Inbound,Retail,EMEA,Influencer,Small Business,2022-08-15,Failed,48,0,11,58,68,0,1
21,Critical,AE 8,High,Inbound,Finance,EMEA,Influencer,Mid-Market,2022-06-01,Failed,75,1,11,72,78,0,1
21,Standard,AE 4,Medium,Outbound,Healthcare,AMER,Decision Maker,Small Business,2023-06-01,Successful,37,0,10,65,54,1,2
21,Urgent,AE 11,Medium,Inbound,Retail,EMEA,Decision Maker,Small Business,2023-02-15,Failed,65,1,10,64,69,1,2
21,Urgent,AE 8,High,Inbound,Technology,EMEA,Influencer,Mid-Market,2023-05-01,Successful,75,1,12,56,60,1,2
21,Critical,AE 3,Medium,Inbound,Finance,AMER,Recommender,Enterprise,2022-10-15,Successful,60,1,13,50,73,1,2
21,Standard,AE 2,High,Inbound,Technology,EMEA,Decision Maker,Enterprise,2022-06-15,Failed,60,1,11,50,52,0,2
21,Urgent,AE 3,Medium,Inbound,Healthcare,EMEA,Decision Maker,Enterprise,2023-06-15,Successful,75,1,11,52,60,0,2
21,Critical,AE 5,Low,Customer Referral,Healthcare,AMER,Decision Maker,Mid-Market,2023-03-01,Failed,47,0,13,76,73,0,2
21,Urgent,AE 5,Medium,Inbound,Healthcare,EMEA,Decision Maker,Enterprise,2023-06-01,Failed,59,1,13,58,71,0,2
21,Critical,AE 6,Low,Customer Referral,Retail,EMEA,Decision Maker,Mid-Market,2022-08-01,Successful,27,0,9,64,61,1,2
21,Urgent,AE 6,High,Inbound,Healthcare,EMEA,Recommender,Enterprise,2022-08-01,Failed,70,1,12,71,69,1,3
21,Urgent,AE 3,High,Drift,Healthcare,AMER,Decision Maker,Mid-Market,2022-08-01,Failed,60,1,13,76,78,0,2
21,Standard,AE 2,Medium,Inbound,Retail,APAC,Decision Maker,Small Business,2023-08-15,Successful,37,0,9,45,55,0,1
21,Standard,AE 4,Medium,Inbound,Retail,EMEA,Decision Maker,Small Business,2022-02-15,"Successful, Failed",25,0,8,61,48,0,2
21,Standard,AE 5,Medium,Inbound,Technology,APAC,Influencer,Enterprise,2023-03-15,Successful,60,1,10,55,67,1,1
21,Standard,AE 5,Medium,Inbound,Finance,EMEA,Influencer,Small Business,2022-09-01,Successful,85,1,12,50,68,1,1
21,Standard,AE 4,Medium,Inbound,Retail,EMEA,Influencer,Small Business,2022-03-15,"Successful, Failed",61,1,8,49,45,1,1
21,Standard,AE 4,Medium,Inbound,Finance,EMEA,Influencer,Small Business,2022-08-15,Failed,10,0,8,57,58,0,2
21,Standard,AE 4,Medium,Inbound,Finance,AMER,Influencer,Small Business,2023-07-15,Failed,60,1,11,55,58,1,1
21,Urgent,AE 6,High,Inbound,Healthcare,APAC,Decision Maker,Enterprise,2023-08-15,Successful,63,1,10,68,71,0,2
21,Standard,AE 6,Medium,Inbound,Retail,APAC,Decision Maker,Small Business,2022-08-15,Successful,15,0,10,54,51,0,2
21,Standard,AE 1,Medium,Partner Referral,Healthcare,APAC,Decision Maker,Small Business,2023-04-01,Failed,70,1,10,52,68,0,2
21,Standard,AE 2,Medium,Inbound,Retail,EMEA,Decision Maker,Small Business,2022-08-15,Failed,33,0,9,49,73,0,2
21,Standard,AE 8,Low,Inbound,Healthcare,EMEA,Recommender,Small Business,2022-06-01,Failed,69,1,11,49,75,0,3
21,Standard,AE 4,Medium,Inbound,Retail,AMER,Influencer,Small Business,2023-04-01,Successful,20,0,9,53,73,1,2
21,Urgent,AE 5,High,Inbound,Technology,APAC,Decision Maker,Enterprise,2022-09-01,Successful,75,1,10,55,62,1,1
21,Urgent,AE 11,High,Inbound,Technology,EMEA,Influencer,Small Business,2022-09-01,Successful,70,1,10,55,56,0,2
21,Standard,AE 6,High,Inbound,Healthcare,EMEA,Decision Maker,Enterprise,2022-04-15,Failed,75,1,10,72,73,0,1
21,Standard,AE 5,High,Inbound,Finance,APAC,Influencer,Enterprise,2023-03-01,Failed,75,1,13,50,73,0,1
21,Standard,AE 11,Medium,Outbound,Finance,EMEA,Influencer,Small Business,2022-08-15,Failed,23,0,10,49,56,1,1
21,Critical,AE 6,Medium,Inbound,Retail,APAC,Decision Maker,Small Business,2022-08-15,Failed,28,0,10,53,59,0,2
21,Urgent,AE 11,Medium,Inbound,Finance,EMEA,Decision Maker,Small Business,2022-09-01,Successful,80,1,11,65,66,1,1
21,Critical,AE 5,High,Inbound,Healthcare,AMER,Decision Maker,Mid-Market,2022-03-01,Failed,65,1,15,75,79,0,2
21,Urgent,AE 4,Medium,Inbound,Finance,Other,Influencer,Enterprise,2023-01-15,Successful,75,1,9,68,60,1,2
21,Standard,AE 4,Medium,Inbound,Retail,EMEA,Influencer,Small Business,2022-08-15,"Successful, Failed",46,0,10,68,58,1,2
21,Standard,AE 8,Low,Inbound,Technology,EMEA,Decision Maker,Mid-Market,2022-06-01,Successful,67,1,12,71,68,1,2
21,Standard,AE 8,Medium,Inbound,Finance,EMEA,Influencer,Small Business,2022-05-15,Successful,70,1,13,50,50,0,2
21,Standard,AE 11,Low,Inbound,Technology,EMEA,Decision Maker,Small Business,2023-02-15,Failed,24,0,9,60,55,0,2
21,Standard,AE 6,Medium,Inbound,Finance,EMEA,Influencer,Small Business,2023-05-15,Failed,66,1,11,54,64,0,1
21,Urgent,AE 8,High,Inbound,Technology,EMEA,Decision Maker,Enterprise,2023-08-15,Successful,75,1,12,58,75,1,1
21,Critical,AE9,Low,Inbound,Healthcare,EMEA,Recommender,Small Business,2023-06-01,Successful,70,1,10,68,78,0,3
21,Standard,AE 11,Medium,Outbound,Healthcare,AMER,Decision Maker,Enterprise,2022-12-01,Successful,60,1,12,70,75,0,1
21,Urgent,AE 1,High,Outbound,Technology,AMER,Decision Maker,Small Business,2022-10-15,Failed,60,1,8,51,75,0,2
21,Standard,AE 6,Medium,Inbound,Finance,APAC,Influencer,Small Business,2023-01-15,Successful,42,0,9,72,70,1,2
21,Standard,AE 8,Medium,Inbound,Retail,EMEA,Recommender,Small Business,2022-05-01,Failed,30,0,11,55,64,0,1
21,Standard,AE 5,Medium,Inbound,Finance,EMEA,Influencer,Small Business,2022-11-15,Successful,75,1,14,74,70,0,1
21,Critical,AE 3,Low,Outbound,Finance,EMEA,Recommender,Small Business,2023-05-15,Successful,60,1,14,72,75,0,2
21,Urgent,AE 7,High,Inbound,Technology,APAC,Influencer,Enterprise,2023-03-01,Failed,60,1,15,64,62,0,2
21,Critical,AE 6,Medium,Inbound,Technology,EMEA,Decision Maker,Enterprise,2023-03-01,Failed,85,1,11,50,59,1,2
21,Standard,AE 5,Medium,Inbound,Finance,EMEA,Influencer,Small Business,2023-03-15,Successful,60,1,12,55,61,1,2
21,Critical,AE 11,Low,Inbound,Technology,EMEA,Influencer,Enterprise,2022-09-15,Failed,60,1,13,64,65,1,1
21,Urgent,AE 3,High,Customer Referral,Healthcare,APAC,Decision Maker,Enterprise,2022-09-01,Failed,75,1,10,74,60,0,2
21,Standard,AE 6,Medium,Inbound,Retail,EMEA,Influencer,Small Business,2022-08-15,Failed,23,0,10,55,51,0,3
21,Standard,AE 6,Medium,Inbound,Retail,EMEA,Decision Maker,Small Business,2022-08-15,Failed,33,0,8,46,49,0,1
21,Standard,AE 8,High,Inbound,Finance,AMER,Influencer,Enterprise,2022-09-01,Successful,58,1,11,60,68,0,1
21,Standard,AE 6,High,Outbound,Finance,AMER,Decision Maker,Small Business,2022-06-15,Failed,60,1,13,66,66,0,2
21,Standard,AE 6,Medium,Inbound,Finance,EMEA,Influencer,Small Business,2022-09-01,Successful,60,1,12,55,60,1,1
21,Standard,AE 8,Medium,Inbound,Technology,EMEA,Decision Maker,Small Business,2022-01-15,Successful,47,0,10,58,52,1,2
21,Critical,AE 7,High,Inbound,Technology,AMER,Influencer,Enterprise,2023-06-15,Failed,77,1,11,71,75,0,2
21,Urgent,AE 3,High,Partner Referral,Technology,EMEA,Decision Maker,Enterprise,2022-05-01,Failed,30,0,14,58,67,0,2
21,Urgent,AE 5,High,Partner Referral,Finance,AMER,Decision Maker,Enterprise,2023-03-01,Failed,70,1,12,58,54,0,2
21,Urgent,AE 5,High,Inbound,Retail,Other,Recommender,Enterprise,2023-05-01,Successful,88,1,15,52,75,1,2
21,Standard,AE 8,Medium,Inbound,Technology,EMEA,Decision Maker,Small Business,2022-08-15,Failed,70,1,8,46,58,1,2
21,Urgent,AE 5,High,Inbound,Healthcare,APAC,Decision Maker,Enterprise,2022-09-01,Successful,70,1,10,74,62,0,2
21,Critical,AE 2,High,Inbound,Retail,EMEA,Recommender,Enterprise,2023-03-01,Failed,60,1,13,58,74,0,2
21,Urgent,AE 4,High,Inbound,Technology,AMER,Decision Maker,Enterprise,2023-06-15,Failed,70,1,14,58,68,1,2
21,Standard,AE 6,Medium,Inbound,Technology,EMEA,Influencer,Small Business,2023-04-15,Successful,65,1,13,59,62,0,1
21,Standard,AE 11,Medium,Inbound,Retail,EMEA,Decision Maker,Small Business,2022-02-15,Successful,30,0,8,50,55,1,2
21,Standard,AE 6,Medium,Inbound,Finance,APAC,Influencer,Small Business,2023-05-15,Failed,60,1,13,62,48,0,2
21,Standard,AE 6,Medium,Inbound,Technology,EMEA,Decision Maker,Small Business,2022-11-15,Failed,25,0,12,54,60,1,2
21,Standard,AE 11,Medium,Inbound,Finance,EMEA,Influencer,Small Business,2022-02-15,"Successful, Failed",29,0,10,58,53,0,1
21,Urgent,AE 8,High,Inbound,Technology,EMEA,Influencer,Enterprise,2023-04-01,Successful,60,1,12,75,75,1,1
21,Critical,AE 3,Medium,Inbound,Technology,AMER,Decision Maker,Mid-Market,2022-03-01,Successful,60,1,9,70,55,0,2
21,Standard,AE 6,Medium,Inbound,Finance,APAC,Decision Maker,Small Business,2022-09-15,Successful,60,1,11,70,55,1,2
21,Standard,AE 4,High,Inbound,Retail,AMER,Influencer,Enterprise,2022-11-01,Successful,65,1,13,50,70,0,2
21,Standard,AE 4,Medium,Inbound,Retail,EMEA,Decision Maker,Small Business,2022-05-15,"Successful, Failed",41,0,10,75,53,1,2
21,Standard,AE 1,Low,Inbound,Healthcare,EMEA,Decision Maker,Small Business,2022-03-15,Failed,13,0,15,50,52,0,2
21,Standard,AE9,Medium,Inbound,Retail,EMEA,Decision Maker,Small Business,2022-10-15,Successful,33,0,9,46,68,0,2
21,Urgent,AE 3,Low,Inbound,Healthcare,APAC,Decision Maker,Small Business,2023-06-01,Failed,70,1,13,59,74,0,2
21,Urgent,AE 11,High,Inbound,Healthcare,EMEA,Decision Maker,Enterprise,2023-08-01,"Successful, Failed",60,1,13,55,75,1,2
21,Standard,AE 11,Medium,Inbound,Technology,EMEA,Decision Maker,Enterprise,2022-09-01,Successful,70,1,8,55,70,0,1
21,Standard,AE 4,Medium,Inbound,Finance,AMER,Influencer,Small Business,2022-09-15,Successful,59,1,11,64,55,1,1
21,Critical,AE 5,High,Inbound,Healthcare,APAC,Decision Maker,Mid-Market,2023-07-01,Failed,56,1,15,58,74,0,2
21,Standard,AE 7,Medium,Inbound,Technology,Other,Influencer,Small Business,2022-06-15,Successful,70,1,9,58,55,0,1
21,Standard,AE 5,High,Inbound,Finance,APAC,Influencer,Small Business,2022-12-15,Successful,19,0,10,52,58,0,1
21,Standard,AE 6,Medium,Inbound,Healthcare,APAC,Recommender,Small Business,2023-08-15,Failed,32,0,11,58,61,0,2
21,Standard,AE 5,Medium,Inbound,Technology,EMEA,Decision Maker,Small Business,2022-07-01,Failed,67,1,12,58,72,0,2
21,Urgent,AE 6,Medium,Inbound,Healthcare,APAC,Influencer,Small Business,2022-06-15,Successful,75,1,10,58,75,0,2
